OBJECTID,age,use_class,structure,district,LATITUDE,LONGITUDE,label,risk_score
25683,57.0,Others,Tower,North,22.4978257,114.1420582,0,22.7
5719,41.0,Office/Commercial,Tower,Central & Western,22.28626498,114.1494087,0,22.7
10414,46.0,Residential/Composite,Tower,Southern,22.24450311,114.1562826,0,22.7
39857,64.0,Others,Tower,Eastern,22.28796078,114.1957247,0,22.7
18231,49.0,Office/Commercial,Podium,Yau Tsim Mong,22.29602819,114.1686532,0,22.7
31156,49.0,Industrial,Tower,Tai Po,22.45597643,114.1655825,0,22.6
2479,34.0,Office/Commercial,Tower,Yau Tsim Mong,22.3165828,114.1721477,0,22.6
35074,33.0,Industrial,Tower,Sham Shui Po,22.32907073,114.1437171,0,22.6
9226,66.0,Others,Tower,Central & Western,22.28346097,114.1500306,0,22.6
20290,43.0,Residential/Composite,Tower,Sha Tin,22.4019847,114.1966548,0,22.6
2512,31.0,Industrial,Tower,Yau Tsim Mong,22.32479182,114.1621201,0,22.6
8452,53.0,Office/Commercial,Podium,Yau Tsim Mong,22.319012,114.1689243,0,22.6
1348,49.0,Office/Commercial,Podium,Yau Tsim Mong,22.31785185,114.1701109,0,22.6
13595,37.0,Industrial,Podium,Kwun Tong,22.32271242,114.208545,0,22.6
10405,32.0,Residential/Composite,Tower,Wan Chai,22.27700062,114.169618,0,22.6
10534,36.0,Residential/Composite,Podium,Tuen Mun,22.37328058,113.9890893,0,22.6
20671,35.0,Residential/Composite,Podium,Tsuen Wan,22.36219423,114.1146391,0,22.6
14883,41.0,Residential/Composite,Tower,Tai Po,22.4493212,114.1647161,0,22.6
12365,58.0,Residential/Composite,Tower,Yuen Long,22.4442323,114.02968,0,22.6
14556,42.0,Residential/Composite,Tower,Tai Po,22.4602697,114.152352,0,22.6
17425,44.0,Residential/Composite,Podium,Sha Tin,22.37515395,114.1775884,0,22.6
6199,46.0,Office/Commercial,Podium,Central & Western,22.2851626,114.1522455,0,22.6
697,48.0,Office/Commercial,Podium,Central & Western,22.28731665,114.1484851,0,22.6
512,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.30713779,114.1681274,0,22.6
14558,42.0,Residential/Composite,Tower,Tai Po,22.46023172,114.1523122,0,22.6
790,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.31513741,114.1681607,0,22.6
6155,36.0,Office/Commercial,Tower,Central & Western,22.28834314,114.143135,0,22.6
24757,39.0,Industrial,Tower,Tuen Mun,22.37411056,113.9702386,0,22.6
12322,45.0,Office/Commercial,Podium,Eastern,22.29099036,114.1982605,0,22.6
5877,44.0,Office/Commercial,Podium,Central & Western,22.28710708,114.1413326,0,22.6
766,39.0,Office/Commercial,Tower,Central & Western,22.28707474,114.1481487,0,22.6
2243,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.30471706,114.1699136,0,22.6
34697,30.0,Residential/Composite,Podium,Kwai Tsing,22.36048911,114.1278042,0,22.6
21902,36.0,Residential/Composite,Tower,Wong Tai Sin,22.33553601,114.2087864,0,22.6
35094,33.0,Industrial,Tower,Sham Shui Po,22.32852324,114.1429494,0,22.6
6763,67.0,Others,Tower,Central & Western,22.27853011,114.1534214,0,22.6
13726,38.0,Office/Commercial,Tower,Kwun Tong,22.30904064,114.2215466,0,22.5
18771,58.0,Residential/Composite,Tower,Yuen Long,22.44414998,114.0246861,0,22.5
23443,40.0,Industrial,Podium,Eastern,22.26482504,114.2347583,0,22.5
30129,36.0,Industrial,Tower,Tuen Mun,22.36576792,113.9466923,0,22.5
689,44.0,Office/Commercial,Podium,Yau Tsim Mong,22.29894971,114.174269,0,22.5
15563,47.0,Residential/Composite,Tower,Southern,22.22117173,114.2023541,0,22.5
35100,33.0,Industrial,Tower,Sham Shui Po,22.32782052,114.1421756,0,22.5
6692,39.0,Office/Commercial,Tower,Central & Western,22.28610796,114.1531323,0,22.5
16586,31.0,Industrial,Tower,Kwun Tong,22.31264739,114.2204218,0,22.5
31648,58.0,Others,Tower,Kwun Tong,22.31661637,114.2246665,0,22.5
6532,37.0,Residential/Composite,Podium,Central & Western,22.28211919,114.1430763,0,22.5
5578,65.0,Others,Tower,Central & Western,22.28058367,114.1298777,0,22.5
27913,48.0,Residential/Composite,Tower,Southern,22.21871329,114.2140592,0,22.5
38411,58.0,Others,Tower,Kwai Tsing,22.36211914,114.0881923,0,22.5
13765,36.0,Residential/Composite,Podium,Eastern,22.27793565,114.2285684,0,22.5
34860,46.0,Residential/Composite,Tower,Southern,22.24618154,114.1796529,0,22.5
31018,49.0,Office/Commercial,Podium,Wan Chai,22.27816884,114.1764171,0,22.5
16563,31.0,Industrial,Tower,Kwun Tong,22.31331683,114.2196609,0,22.5
23712,39.0,Residential/Composite,Tower,Sha Tin,22.36184853,114.1766227,0,22.5
34859,46.0,Residential/Composite,Tower,Southern,22.24620844,114.1797205,0,22.5
17104,30.0,Residential/Composite,Tower,Central & Western,22.2800615,114.1508044,0,22.5
34857,46.0,Residential/Composite,Tower,Southern,22.24627849,114.1797815,0,22.5
23707,48.0,Residential/Composite,Tower,Southern,22.27085817,114.1281848,0,22.5
5156,40.0,Office/Commercial,Tower,Central & Western,22.28812001,114.1464147,0,22.5
39398,48.0,Residential/Composite,Tower,Southern,22.24652613,114.184177,0,22.5
1186,45.0,Office/Commercial,Podium,Yau Tsim Mong,22.29915302,114.1737351,0,22.5
23072,33.0,Residential/Composite,Tower,Wan Chai,22.27787993,114.1926762,0,22.5
26595,48.0,Office/Commercial,Podium,Wan Chai,22.2796437,114.1797405,0,22.5
1153,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.31688231,114.1702013,0,22.5
32384,44.0,Office/Commercial,Tower,Tuen Mun,22.36668233,113.9962869,0,22.5
3608,35.0,Office/Commercial,Tower,Yau Tsim Mong,22.31728319,114.1676937,0,22.5
7859,44.0,Office/Commercial,Podium,Eastern,22.26746284,114.2436831,1,22.5
34861,46.0,Residential/Composite,Tower,Southern,22.24611319,114.1795905,0,22.5
9976,42.0,Office/Commercial,Tower,Wan Chai,22.27843327,114.1770263,0,22.5
13256,36.0,Residential/Composite,Podium,Tuen Mun,22.37307279,113.9920945,0,22.5
19090,59.0,Others,Tower,Kowloon City,22.33013547,114.19062,0,22.4
32689,40.0,Residential/Composite,Tower,Southern,22.26559295,114.127473,0,22.4
15867,47.0,Residential/Composite,Tower,Southern,22.22660726,114.1991527,0,22.4
3519,43.0,Office/Commercial,Podium,Yau Tsim Mong,22.32621966,114.1681901,0,22.4
9543,51.0,Office/Commercial,Podium,Wan Chai,22.27995022,114.1863848,0,22.4
15877,48.0,Residential/Composite,Tower,Southern,22.2171707,114.2170242,0,22.4
34028,35.0,Industrial,Tower,Kwai Tsing,22.35097258,114.1226205,0,22.4
12849,41.0,Office/Commercial,Tower,Wan Chai,22.28016538,114.1711044,0,22.4
15879,48.0,Residential/Composite,Tower,Southern,22.21713654,114.2170848,0,22.4
23297,33.0,Industrial,Tower,Sham Shui Po,22.33878207,114.1481524,0,22.4
18176,30.0,Residential/Composite,Podium,Sham Shui Po,22.33956001,114.1542262,0,22.4
38264,66.0,Others,Tower,Central & Western,22.28182393,114.1239788,0,22.4
8728,46.0,Residential/Composite,Tower,Southern,22.21646011,114.2059934,0,22.4
31880,48.0,Residential/Composite,Tower,Southern,22.21960805,114.2055521,0,22.4
8729,46.0,Residential/Composite,Tower,Southern,22.21648367,114.2060471,0,22.4
14685,39.0,Residential/Composite,Tower,Tai Po,22.44681168,114.1688067,0,22.4
28664,47.0,Residential/Composite,Tower,Southern,22.22142722,114.2102158,0,22.4
14716,32.0,Residential/Composite,Tower,Tai Po,22.44803352,114.1647739,0,22.4
324,44.0,Office/Commercial,Tower,Yau Tsim Mong,22.30340029,114.1720627,0,22.4
20987,43.0,Industrial,Podium,Kwai Tsing,22.35807445,114.1191857,0,22.4
28660,47.0,Residential/Composite,Tower,Southern,22.22151904,114.2101493,0,22.4
5494,41.0,Office/Commercial,Tower,Yau Tsim Mong,22.29597081,114.1714504,0,22.4
5566,36.0,Residential/Composite,Podium,Central & Western,22.28541236,114.1377864,0,22.4
35689,39.0,Industrial,Podium,Kwun Tong,22.32426623,114.2097017,0,22.4
35095,33.0,Industrial,Tower,Sham Shui Po,22.32817532,114.1425709,0,22.4
15430,54.0,Industrial,Podium,Wong Tai Sin,22.33573285,114.1978955,0,22.4
8725,46.0,Residential/Composite,Tower,Southern,22.21643988,114.2059367,0,22.4
20650,35.0,Residential/Composite,Podium,Tsuen Wan,22.36196141,114.1138117,0,22.4
8723,46.0,Residential/Composite,Tower,Southern,22.21641953,114.2058773,0,22.4
12968,33.0,Residential/Composite,Podium,Eastern,22.28718356,114.2110217,0,22.4
14248,69.0,Others,Tower,Wan Chai,22.27432933,114.1903377,0,22.4
32364,47.0,Residential/Composite,Tower,Southern,22.25105694,114.180485,0,22.4
7000,33.0,Residential/Composite,Tower,Wan Chai,22.27524654,114.1734177,0,22.4
31684,43.0,Office/Commercial,Tower,Wan Chai,22.27937843,114.1806161,0,22.4
9665,47.0,Residential/Composite,Tower,Southern,22.24954336,114.1487676,0,22.4
7956,31.0,Residential/Composite,Tower,Wan Chai,22.27520217,114.1680681,0,22.4
35093,33.0,Industrial,Tower,Sham Shui Po,22.32835766,114.1426541,0,22.4
32352,47.0,Residential/Composite,Tower,Southern,22.25117625,114.1800244,0,22.3
20214,35.0,Residential/Composite,Podium,Tuen Mun,22.36653412,113.998043,0,22.3
32335,47.0,Residential/Composite,Tower,Southern,22.25103215,114.1800061,0,22.3
7538,32.0,Residential/Composite,Tower,Wan Chai,22.27636767,114.1689781,0,22.3
8346,34.0,Residential/Composite,Podium,Wan Chai,22.26563993,114.1881772,0,22.3
30528,36.0,Residential/Composite,Podium,Tuen Mun,22.3812463,113.964974,0,22.3
2036,41.0,Office/Commercial,Tower,Yau Tsim Mong,22.30841302,114.1706419,0,22.3
24508,45.0,Office/Commercial,Tower,Tuen Mun,22.39381805,113.9702005,0,22.3
10310,45.0,Office/Commercial,Podium,Central & Western,22.28625016,114.148297,0,22.3
18006,48.0,Office/Commercial,Podium,Yau Tsim Mong,22.30015657,114.1724494,0,22.3
1179,61.0,Others,Tower,Yau Tsim Mong,22.31068543,114.1719205,0,22.3
22392,37.0,Residential/Composite,Tower,Sha Tin,22.37946376,114.1864373,0,22.3
22385,37.0,Residential/Composite,Tower,Sha Tin,22.37915956,114.1863317,0,22.3
36278,48.0,Residential/Composite,Tower,Southern,22.2212319,114.2098735,0,22.3
36277,48.0,Residential/Composite,Tower,Southern,22.22095531,114.209541,0,22.3
30925,35.0,Industrial,Podium,North,22.50662117,114.1223786,0,22.3
30635,34.0,Residential/Composite,Tower,Tai Po,22.45450866,114.1651106,0,22.3
29259,34.0,Residential/Composite,Podium,Central & Western,22.28672381,114.1332835,0,22.3
37601,47.0,Residential/Composite,Tower,Southern,22.24999045,114.1544997,0,22.3
17587,36.0,Residential/Composite,Podium,Central & Western,22.28264985,114.1498895,0,22.3
6090,46.0,Office/Commercial,Podium,Central & Western,22.28255379,114.1577765,0,22.3
24682,50.0,Residential/Composite,Podium,Tai Po,22.44944334,114.1656906,0,22.3
1841,33.0,Office/Commercial,Tower,Yau Tsim Mong,22.29846186,114.1729648,0,22.3
11159,47.0,Residential/Composite,Tower,Southern,22.26438141,114.1274621,0,22.3
5251,34.0,Residential/Composite,Podium,Central & Western,22.27862,114.1528661,0,22.3
5468,48.0,Office/Commercial,Podium,Central & Western,22.28177569,114.1568327,0,22.3
31852,48.0,Residential/Composite,Tower,Southern,22.21933161,114.2054395,0,22.3
34328,42.0,Residential/Composite,Tower,Sha Tin,22.36790085,114.1695475,0,22.3
31863,48.0,Residential/Composite,Tower,Southern,22.21933161,114.2054395,0,22.3
10225,30.0,Industrial,Podium,Kwun Tong,22.31154878,114.2209036,0,22.3
11167,47.0,Residential/Composite,Tower,Southern,22.26440493,114.1273369,0,22.3
17871,33.0,Office/Commercial,Tower,Yau Tsim Mong,22.31375726,114.1710206,0,22.3
11166,47.0,Residential/Composite,Tower,Southern,22.26445806,114.1274053,0,22.3
11163,47.0,Residential/Composite,Tower,Southern,22.26451049,114.1274065,0,22.3
11161,47.0,Residential/Composite,Tower,Southern,22.26456492,114.1274763,0,22.3
11169,47.0,Residential/Composite,Tower,Southern,22.26435019,114.127336,0,22.3
25853,33.0,Office/Commercial,Tower,Tuen Mun,22.37362238,113.9682901,0,22.3
11171,47.0,Residential/Composite,Tower,Southern,22.26429731,114.1272662,0,22.3
33902,45.0,Industrial,Tower,Tai Po,22.45658976,114.1668682,0,22.3
31593,48.0,Office/Commercial,Podium,Wan Chai,22.27815628,114.1783731,0,22.2
11172,47.0,Residential/Composite,Tower,Southern,22.26424007,114.1272651,0,22.2
24811,35.0,Industrial,Podium,Tuen Mun,22.39340833,113.9708319,0,22.2
21930,41.0,Residential/Composite,Tower,Tai Po,22.43816633,114.1834694,0,22.2
21945,41.0,Residential/Composite,Tower,Tai Po,22.4381372,114.1838914,0,22.2
28655,47.0,Residential/Composite,Tower,Southern,22.22163285,114.2100538,0,22.2
11460,32.0,Residential/Composite,Tower,Wan Chai,22.27553173,114.173914,0,22.2
24432,47.0,Residential/Composite,Tower,Southern,22.2326957,114.2511829,0,22.2
16485,47.0,Residential/Composite,Tower,Southern,22.23229042,114.2253262,0,22.2
14665,39.0,Residential/Composite,Tower,Tai Po,22.4471119,114.1691135,0,22.2
7725,32.0,Residential/Composite,Tower,Wan Chai,22.26856492,114.1932397,0,22.2
20661,35.0,Residential/Composite,Podium,Tsuen Wan,22.36278833,114.1136902,0,22.2
20013,35.0,Residential/Composite,Podium,Tsuen Wan,22.36455329,114.1137211,0,22.2
15095,32.0,Residential/Composite,Tower,Tai Po,22.45433293,114.1597375,0,22.2
15098,32.0,Residential/Composite,Tower,Tai Po,22.45445883,114.1600538,0,22.2
34232,54.0,Others,Tower,North,22.49591719,114.1207978,0,22.2
28666,47.0,Residential/Composite,Tower,Southern,22.22131189,114.2103096,0,22.2
7710,50.0,Office/Commercial,Tower,Wan Chai,22.27803801,114.183754,0,22.2
38382,61.0,Others,Tower,Sham Shui Po,22.34222905,114.1551714,0,22.2
12471,42.0,Office/Commercial,Tower,Wan Chai,22.27958838,114.1856952,0,22.2
2057,44.0,Office/Commercial,Podium,Yau Tsim Mong,22.30538961,114.1724884,0,22.2
21258,40.0,Office/Commercial,Tower,Central & Western,22.28010385,114.15701,0,22.2
18559,36.0,Residential/Composite,Tower,Southern,22.24331242,114.1539823,0,22.1
10591,43.0,Residential/Composite,Podium,Wan Chai,22.2794256,114.1848182,0,22.1
21925,41.0,Residential/Composite,Tower,Tai Po,22.43822639,114.1833574,0,22.1
7912,36.0,Residential/Composite,Podium,Central & Western,22.27977008,114.1515573,0,22.1
21948,41.0,Residential/Composite,Tower,Tai Po,22.43818,114.1838247,0,22.1
7234,41.0,Office/Commercial,Tower,Central & Western,22.28083949,114.1563682,0,22.1
21940,41.0,Residential/Composite,Tower,Tai Po,22.43793484,114.1837759,0,22.1
37485,56.0,Others,Tower,Kwai Tsing,22.36508046,114.1304127,0,22.1
16490,47.0,Residential/Composite,Tower,Southern,22.23229727,114.2249731,0,22.1
16492,47.0,Residential/Composite,Tower,Southern,22.23223112,114.2250045,0,22.1
16500,47.0,Residential/Composite,Tower,Southern,22.23196444,114.2251284,0,22.1
21932,41.0,Residential/Composite,Tower,Tai Po,22.4380833,114.1835989,0,22.1
21931,41.0,Residential/Composite,Tower,Tai Po,22.43812313,114.183536,0,22.1
21938,41.0,Residential/Composite,Tower,Tai Po,22.43796079,114.1837096,0,22.1
16493,47.0,Residential/Composite,Tower,Southern,22.23216524,114.2250359,0,22.1
7929,35.0,Residential/Composite,Podium,Central & Western,22.27971296,114.1513359,0,22.1
21933,41.0,Residential/Composite,Tower,Tai Po,22.43804187,114.1836652,0,22.1
30520,37.0,Industrial,Tower,Tuen Mun,22.36684642,113.9490115,0,22.1
15091,32.0,Residential/Composite,Tower,Tai Po,22.45396832,114.1597141,0,22.1
28257,31.0,Residential/Composite,Tower,Southern,22.24482192,114.1659952,0,22.1
16484,47.0,Residential/Composite,Tower,Southern,22.23222332,114.2253575,0,22.1
19191,47.0,Residential/Composite,Tower,Southern,22.2476842,114.1779583,0,22.1
2265,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.31893914,114.1696841,0,22.1
34949,44.0,Residential/Composite,Tower,Sha Tin,22.42154776,114.2106489,0,22.1
35075,53.0,Industrial,Podium,Wong Tai Sin,22.33449575,114.1989757,0,22.1
16480,47.0,Residential/Composite,Tower,Southern,22.2320904,114.2254204,0,22.1
5956,44.0,Office/Commercial,Podium,Central & Western,22.27995981,114.1627298,0,22.1
12772,37.0,Industrial,Podium,Eastern,22.26818971,114.2423234,0,22.1
17163,40.0,Residential/Composite,Podium,Wan Chai,22.2764737,114.1925756,0,22.1
6447,34.0,Residential/Composite,Podium,Central & Western,22.28554403,114.1423237,0,22.1
7807,39.0,Residential/Composite,Podium,Wan Chai,22.27609496,114.1739344,0,22.1
14863,43.0,Residential/Composite,Podium,Tai Po,22.44896168,114.1647951,0,22.1
6178,37.0,Office/Commercial,Tower,Central & Western,22.28044162,114.1590053,0,22.1
9552,43.0,Office/Commercial,Tower,Wan Chai,22.28003424,114.1866565,0,22.1
25636,34.0,Residential/Composite,Podium,Tuen Mun,22.37299186,113.9643676,0,22.1
6637,44.0,Office/Commercial,Podium,Central & Western,22.28576706,114.1545386,0,22.1
20476,30.0,Industrial,Tower,Kwai Tsing,22.3672481,114.1380022,0,22.0
25449,36.0,Residential/Composite,Tower,Sha Tin,22.39311547,114.2064689,0,22.0
19186,47.0,Residential/Composite,Tower,Southern,22.2474701,114.1778499,0,22.0
25451,36.0,Residential/Composite,Tower,Sha Tin,22.39277314,114.2065472,0,22.0
6379,49.0,Office/Commercial,Podium,Central & Western,22.28072093,114.1551719,0,22.0
20502,38.0,Residential/Composite,Podium,Tsuen Wan,22.37654388,114.1056902,0,22.0
7811,39.0,Residential/Composite,Podium,Wan Chai,22.27408978,114.173809,0,22.0
7477,51.0,Office/Commercial,Podium,Yau Tsim Mong,22.31644668,114.1702518,0,22.0
30469,56.0,Others,Tower,Kwai Tsing,22.36332962,114.1386813,0,22.0
6107,39.0,Office/Commercial,Tower,Central & Western,22.28033038,114.156459,0,22.0
11007,38.0,Residential/Composite,Podium,Wan Chai,22.27266873,114.1861913,0,22.0
37637,30.0,Office/Commercial,Podium,Kwai Tsing,22.36010825,114.1281718,0,22.0
21927,41.0,Residential/Composite,Tower,Tai Po,22.43820622,114.1834057,0,22.0
13362,38.0,Industrial,Podium,Tuen Mun,22.39424221,113.9705885,0,22.0
14972,38.0,Residential/Composite,Tower,Tai Po,22.44913658,114.1639832,0,22.0
5849,36.0,Residential/Composite,Podium,Central & Western,22.27956339,114.1524025,0,22.0
2146,44.0,Office/Commercial,Podium,Yau Tsim Mong,22.29892878,114.177937,0,22.0
15314,35.0,Residential/Composite,Podium,Tsuen Wan,22.37084156,114.1112973,0,22.0
582,44.0,Office/Commercial,Tower,Central & Western,22.28385239,114.1527071,0,22.0
18864,59.0,Others,Tower,Yau Tsim Mong,22.31362582,114.1725663,0,22.0
26098,46.0,Residential/Composite,Podium,Tai Po,22.44924264,114.1633991,0,22.0
5670,45.0,Office/Commercial,Tower,Central & Western,22.2848479,114.1519205,0,22.0
25450,36.0,Residential/Composite,Tower,Sha Tin,22.3928095,114.2061734,0,22.0
24904,50.0,Residential/Composite,Tower,Yuen Long,22.44406099,114.0276997,0,22.0
10335,50.0,Office/Commercial,Tower,Wan Chai,22.27727973,114.173919,0,22.0
16196,46.0,Residential/Composite,Tower,Southern,22.21808663,114.2126858,0,22.0
10046,69.0,Others,Tower,Wan Chai,22.28450258,114.193795,0,21.9
30521,32.0,Residential/Composite,Podium,Wong Tai Sin,22.33616529,114.2089846,0,21.9
28247,31.0,Residential/Composite,Tower,Southern,22.24487412,114.1664175,0,21.9
22569,55.0,Office/Commercial,Tower,Sha Tin,22.37683898,114.1785333,0,21.9
7071,42.0,Office/Commercial,Tower,Wan Chai,22.2799808,114.1822205,0,21.9
15883,47.0,Residential/Composite,Tower,Southern,22.21681112,114.2171999,0,21.9
5085,45.0,Office/Commercial,Podium,Central & Western,22.28745181,114.1500979,0,21.9
8277,41.0,Office/Commercial,Tower,Central & Western,22.28308142,114.1547907,0,21.9
8246,47.0,Office/Commercial,Podium,Central & Western,22.28211525,114.1555772,0,21.9
32708,33.0,Residential/Composite,Tower,Sha Tin,22.42391582,114.2337179,0,21.9
34990,48.0,Office/Commercial,Podium,Central & Western,22.28634919,114.1487135,0,21.9
32712,33.0,Residential/Composite,Tower,Sha Tin,22.42361732,114.2334429,0,21.9
31814,37.0,Industrial,Tower,Tuen Mun,22.38874896,113.9684106,0,21.9
24030,35.0,Industrial,Tower,Tsuen Wan,22.36529688,114.1201241,0,21.9
2181,63.0,Others,Tower,Yau Tsim Mong,22.31253987,114.1714829,0,21.9
18727,34.0,Residential/Composite,Podium,Tuen Mun,22.39452839,113.9773163,0,21.9
34638,35.0,Office/Commercial,Tower,Tsuen Wan,22.3691008,114.1206718,0,21.9
19188,47.0,Residential/Composite,Tower,Southern,22.24760242,114.1778627,0,21.9
2191,50.0,Office/Commercial,Podium,Yau Tsim Mong,22.31156724,114.1711859,0,21.9
30575,34.0,Industrial,Podium,North,22.50768701,114.1224045,0,21.9
33398,37.0,Residential/Composite,Podium,Wan Chai,22.26733079,114.1865485,0,21.9
35466,48.0,Office/Commercial,Podium,Wan Chai,22.276966,114.1814557,0,21.8
5857,43.0,Office/Commercial,Podium,Central & Western,22.28024676,114.1572429,0,21.8
28670,47.0,Residential/Composite,Tower,Southern,22.22122081,114.2103772,0,21.8
2280,34.0,Office/Commercial,Tower,Yau Tsim Mong,22.30696058,114.1707093,0,21.8
28204,37.0,Residential/Composite,Tower,Southern,22.2568655,114.1984948,0,21.8
37185,47.0,Residential/Composite,Tower,Southern,22.21874652,114.2142166,0,21.8
9867,53.0,Residential/Composite,Podium,Southern,22.24858025,114.1549204,0,21.8
7821,34.0,Residential/Composite,Tower,Wan Chai,22.27615514,114.1737522,0,21.8
19184,47.0,Residential/Composite,Tower,Southern,22.24736853,114.1778626,0,21.8
