OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
289,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
290,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
291,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
292,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
293,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
294,,,False,44.08109664916992,,,,0
295,3.520680125802756,0.9275795221328736,True,44.04503631591797,4.898040757202082,4.87559175491333,23.49,1
296,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
297,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
298,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
299,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
300,,,False,44.08109664916992,,,,0
301,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
302,,,False,44.08109664916992,,,,0
303,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
304,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
305,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
306,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
307,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
