object_id,score_name,score_value
2314,Ground subsidence (InSAR),0.1785
2321,Ground subsidence (InSAR),0.0816
2326,Ground subsidence (InSAR),0.021
2330,Ground subsidence (InSAR),1.0
2336,Ground subsidence (InSAR),0.4522
2338,Ground subsidence (InSAR),0.4522
2344,Ground subsidence (InSAR),0.4522
2346,Ground subsidence (InSAR),0.4522
2350,Ground subsidence (InSAR),0.2113
2351,Ground subsidence (InSAR),0.1824
2353,Ground subsidence (InSAR),0.0758
2354,Ground subsidence (InSAR),0.0758
2355,Ground subsidence (InSAR),0.0758
2357,Ground subsidence (InSAR),0.4577
2359,Ground subsidence (InSAR),0.144
2360,Ground subsidence (InSAR),0.144
2362,Ground subsidence (InSAR),0.144
2365,Ground subsidence (InSAR),0.144
2366,Ground subsidence (InSAR),0.144
2368,Ground subsidence (InSAR),0.144
2369,Ground subsidence (InSAR),0.144
2371,Ground subsidence (InSAR),0.144
2372,Ground subsidence (InSAR),0.144
2373,Ground subsidence (InSAR),0.144
2374,Ground subsidence (InSAR),0.144
2375,Ground subsidence (InSAR),0.2969
2376,Ground subsidence (InSAR),0.2969
2377,Ground subsidence (InSAR),0.0799
2378,Ground subsidence (InSAR),0.0799
2380,Ground subsidence (InSAR),0.0799
2381,Ground subsidence (InSAR),0.2969
2383,Ground subsidence (InSAR),0.2001
2384,Ground subsidence (InSAR),0.2528
2385,Ground subsidence (InSAR),0.2001
2387,Ground subsidence (InSAR),0.2528
2388,Ground subsidence (InSAR),0.2139
2389,Ground subsidence (InSAR),0.2969
2391,Ground subsidence (InSAR),0.2139
2392,Ground subsidence (InSAR),0.2139
2398,Ground subsidence (InSAR),1.0
2399,Ground subsidence (InSAR),1.0
2400,Ground subsidence (InSAR),0.2139
2401,Ground subsidence (InSAR),1.0
2402,Ground subsidence (InSAR),0.2139
2403,Ground subsidence (InSAR),0.0823
2404,Ground subsidence (InSAR),0.2139
2405,Ground subsidence (InSAR),0.0823
2406,Ground subsidence (InSAR),0.2139
2407,Ground subsidence (InSAR),0.0823
2408,Ground subsidence (InSAR),0.1397
2409,Ground subsidence (InSAR),1.0
2410,Ground subsidence (InSAR),0.1397
2411,Ground subsidence (InSAR),1.0
2412,Ground subsidence (InSAR),0.2482
2415,Ground subsidence (InSAR),0.2482
2417,Ground subsidence (InSAR),1.0
2418,Ground subsidence (InSAR),0.2314
2420,Ground subsidence (InSAR),0.2314
2421,Ground subsidence (InSAR),0.2314
2423,Ground subsidence (InSAR),0.9953
2424,Ground subsidence (InSAR),0.2314
2426,Ground subsidence (InSAR),0.9953
2429,Ground subsidence (InSAR),0.9953
2432,Ground subsidence (InSAR),0.9953
2435,Ground subsidence (InSAR),0.9953
2438,Ground subsidence (InSAR),0.9916
2441,Ground subsidence (InSAR),0.9916
2445,Ground subsidence (InSAR),0.2457
2447,Ground subsidence (InSAR),0.2457
2450,Ground subsidence (InSAR),0.2457
2454,Ground subsidence (InSAR),0.1928
2456,Ground subsidence (InSAR),0.1928
2459,Ground subsidence (InSAR),0.1928
2460,Ground subsidence (InSAR),0.1928
2463,Ground subsidence (InSAR),0.2332
2464,Ground subsidence (InSAR),0.1928
2467,Ground subsidence (InSAR),0.1928
2468,Ground subsidence (InSAR),0.039
2469,Ground subsidence (InSAR),0.0758
2470,Ground subsidence (InSAR),0.1266
2471,Ground subsidence (InSAR),0.0758
2472,Ground subsidence (InSAR),0.1585
2473,Ground subsidence (InSAR),0.0758
2474,Ground subsidence (InSAR),0.0827
2475,Ground subsidence (InSAR),0.1585
2476,Ground subsidence (InSAR),0.0758
2477,Ground subsidence (InSAR),0.1306
2478,Ground subsidence (InSAR),0.7855
2479,Ground subsidence (InSAR),0.1306
2481,Ground subsidence (InSAR),0.0758
2482,Ground subsidence (InSAR),0.7855
2483,Ground subsidence (InSAR),0.1306
2484,Ground subsidence (InSAR),0.7855
2485,Ground subsidence (InSAR),0.0758
2487,Ground subsidence (InSAR),0.2668
2488,Ground subsidence (InSAR),1.0
2490,Ground subsidence (InSAR),0.0758
2492,Ground subsidence (InSAR),1.0
2493,Ground subsidence (InSAR),0.144
2494,Ground subsidence (InSAR),0.1585
2495,Ground subsidence (InSAR),0.3061
2496,Ground subsidence (InSAR),0.2595
2497,Ground subsidence (InSAR),0.2668
2498,Ground subsidence (InSAR),0.2595
2500,Ground subsidence (InSAR),0.2668
2502,Ground subsidence (InSAR),0.2595
2503,Ground subsidence (InSAR),0.2668
2504,Ground subsidence (InSAR),0.2668
2506,Ground subsidence (InSAR),0.2595
2507,Ground subsidence (InSAR),0.2668
2508,Ground subsidence (InSAR),0.0794
2509,Ground subsidence (InSAR),1.0
2510,Ground subsidence (InSAR),1.0
2511,Ground subsidence (InSAR),0.1426
2512,Ground subsidence (InSAR),1.0
2513,Ground subsidence (InSAR),0.2595
2515,Ground subsidence (InSAR),0.2595
2516,Ground subsidence (InSAR),0.0799
2517,Ground subsidence (InSAR),1.0
2518,Ground subsidence (InSAR),0.1426
2519,Ground subsidence (InSAR),0.2585
2520,Ground subsidence (InSAR),0.2585
2521,Ground subsidence (InSAR),0.0794
2522,Ground subsidence (InSAR),0.1426
2523,Ground subsidence (InSAR),0.4053
2524,Ground subsidence (InSAR),0.0794
2525,Ground subsidence (InSAR),0.4053
2526,Ground subsidence (InSAR),0.2585
2527,Ground subsidence (InSAR),0.4352
2528,Ground subsidence (InSAR),0.4053
2529,Ground subsidence (InSAR),0.4352
2530,Ground subsidence (InSAR),0.2585
2531,Ground subsidence (InSAR),0.1887
2532,Ground subsidence (InSAR),0.4053
2533,Ground subsidence (InSAR),0.2585
2534,Ground subsidence (InSAR),0.202
2535,Ground subsidence (InSAR),0.4352
2536,Ground subsidence (InSAR),0.1148
2537,Ground subsidence (InSAR),0.4053
2538,Ground subsidence (InSAR),0.1148
2539,Ground subsidence (InSAR),0.2552
2540,Ground subsidence (InSAR),0.4905
2542,Ground subsidence (InSAR),0.4053
2543,Ground subsidence (InSAR),0.1148
2544,Ground subsidence (InSAR),0.202
2545,Ground subsidence (InSAR),0.2552
2546,Ground subsidence (InSAR),0.202
2547,Ground subsidence (InSAR),0.2139
2548,Ground subsidence (InSAR),0.202
2549,Ground subsidence (InSAR),0.2139
2550,Ground subsidence (InSAR),0.2293
2551,Ground subsidence (InSAR),0.0474
2552,Ground subsidence (InSAR),0.202
2553,Ground subsidence (InSAR),0.2139
2554,Ground subsidence (InSAR),0.2293
2555,Ground subsidence (InSAR),0.0474
2556,Ground subsidence (InSAR),0.2139
2557,Ground subsidence (InSAR),0.2293
2558,Ground subsidence (InSAR),0.073
2559,Ground subsidence (InSAR),0.2139
2560,Ground subsidence (InSAR),0.2293
2561,Ground subsidence (InSAR),0.2631
2562,Ground subsidence (InSAR),0.2293
2563,Ground subsidence (InSAR),0.2631
2564,Ground subsidence (InSAR),0.2631
2565,Ground subsidence (InSAR),0.3449
2566,Ground subsidence (InSAR),0.3449
2567,Ground subsidence (InSAR),0.2631
2568,Ground subsidence (InSAR),0.3449
2569,Ground subsidence (InSAR),0.2631
2571,Ground subsidence (InSAR),0.2482
2572,Ground subsidence (InSAR),0.1158
2573,Ground subsidence (InSAR),0.3449
2575,Ground subsidence (InSAR),0.1158
2577,Ground subsidence (InSAR),0.0618
2579,Ground subsidence (InSAR),0.1928
2580,Ground subsidence (InSAR),0.0618
2581,Ground subsidence (InSAR),0.2839
2582,Ground subsidence (InSAR),0.0564
2584,Ground subsidence (InSAR),0.039
2585,Ground subsidence (InSAR),0.039
2587,Ground subsidence (InSAR),0.1585
2588,Ground subsidence (InSAR),0.039
2590,Ground subsidence (InSAR),0.1585
2591,Ground subsidence (InSAR),0.039
2592,Ground subsidence (InSAR),0.067
2593,Ground subsidence (InSAR),0.039
2594,Ground subsidence (InSAR),1.0
2595,Ground subsidence (InSAR),0.1585
2596,Ground subsidence (InSAR),0.039
2597,Ground subsidence (InSAR),0.039
2598,Ground subsidence (InSAR),1.0
2599,Ground subsidence (InSAR),0.039
2600,Ground subsidence (InSAR),0.1585
2601,Ground subsidence (InSAR),0.039
2602,Ground subsidence (InSAR),1.0
2603,Ground subsidence (InSAR),0.039
2604,Ground subsidence (InSAR),0.9953
2605,Ground subsidence (InSAR),0.3813
2606,Ground subsidence (InSAR),0.039
2607,Ground subsidence (InSAR),0.0274
2608,Ground subsidence (InSAR),0.3813
2609,Ground subsidence (InSAR),0.9953
2610,Ground subsidence (InSAR),0.9953
2611,Ground subsidence (InSAR),0.0274
2612,Ground subsidence (InSAR),0.3813
2613,Ground subsidence (InSAR),0.1043
2614,Ground subsidence (InSAR),0.3813
2615,Ground subsidence (InSAR),0.9953
2616,Ground subsidence (InSAR),0.1043
2617,Ground subsidence (InSAR),0.3813
2618,Ground subsidence (InSAR),0.9953
2619,Ground subsidence (InSAR),0.9953
2620,Ground subsidence (InSAR),0.3813
2621,Ground subsidence (InSAR),1.0
2622,Ground subsidence (InSAR),0.1043
2623,Ground subsidence (InSAR),0.1426
2624,Ground subsidence (InSAR),0.1426
2625,Ground subsidence (InSAR),0.1043
2626,Ground subsidence (InSAR),0.1426
2627,Ground subsidence (InSAR),0.1258
2628,Ground subsidence (InSAR),0.1426
2629,Ground subsidence (InSAR),0.1426
2630,Ground subsidence (InSAR),0.0564
2631,Ground subsidence (InSAR),0.1258
2632,Ground subsidence (InSAR),0.0564
2633,Ground subsidence (InSAR),0.0564
2634,Ground subsidence (InSAR),0.1585
2635,Ground subsidence (InSAR),0.1426
2636,Ground subsidence (InSAR),0.0564
2637,Ground subsidence (InSAR),0.4352
2638,Ground subsidence (InSAR),0.2668
2639,Ground subsidence (InSAR),0.2067
2640,Ground subsidence (InSAR),0.039
2641,Ground subsidence (InSAR),0.4352
2642,Ground subsidence (InSAR),0.2668
2644,Ground subsidence (InSAR),0.4352
2645,Ground subsidence (InSAR),0.2668
2646,Ground subsidence (InSAR),0.1094
2647,Ground subsidence (InSAR),0.2668
2648,Ground subsidence (InSAR),0.4352
2649,Ground subsidence (InSAR),0.2668
2650,Ground subsidence (InSAR),0.1094
2651,Ground subsidence (InSAR),0.4352
2652,Ground subsidence (InSAR),0.2668
2653,Ground subsidence (InSAR),0.1094
2654,Ground subsidence (InSAR),0.3307
2655,Ground subsidence (InSAR),0.2668
2656,Ground subsidence (InSAR),0.2668
2657,Ground subsidence (InSAR),0.2668
2658,Ground subsidence (InSAR),0.0274
2659,Ground subsidence (InSAR),0.2668
2660,Ground subsidence (InSAR),0.0274
2661,Ground subsidence (InSAR),0.3672
2662,Ground subsidence (InSAR),0.2668
2663,Ground subsidence (InSAR),0.3672
2664,Ground subsidence (InSAR),0.1801
2665,Ground subsidence (InSAR),0.3672
2666,Ground subsidence (InSAR),0.1801
2667,Ground subsidence (InSAR),0.3672
2668,Ground subsidence (InSAR),0.1801
2669,Ground subsidence (InSAR),0.1701
2670,Ground subsidence (InSAR),0.1701
2671,Ground subsidence (InSAR),0.1297
2672,Ground subsidence (InSAR),0.1701
2673,Ground subsidence (InSAR),0.1297
2674,Ground subsidence (InSAR),0.3672
2675,Ground subsidence (InSAR),0.1701
2676,Ground subsidence (InSAR),0.1297
2677,Ground subsidence (InSAR),0.1043
2678,Ground subsidence (InSAR),0.0216
2679,Ground subsidence (InSAR),0.1297
2680,Ground subsidence (InSAR),0.1043
2681,Ground subsidence (InSAR),0.1297
2682,Ground subsidence (InSAR),0.1043
2683,Ground subsidence (InSAR),0.1297
2684,Ground subsidence (InSAR),0.0216
2685,Ground subsidence (InSAR),0.1043
2686,Ground subsidence (InSAR),0.1297
2687,Ground subsidence (InSAR),0.1043
2689,Ground subsidence (InSAR),0.1297
2690,Ground subsidence (InSAR),0.0216
2691,Ground subsidence (InSAR),0.2036
2692,Ground subsidence (InSAR),0.1703
2694,Ground subsidence (InSAR),0.2036
2695,Ground subsidence (InSAR),0.1703
2696,Ground subsidence (InSAR),0.1703
2697,Ground subsidence (InSAR),0.3333
2699,Ground subsidence (InSAR),0.1703
2700,Ground subsidence (InSAR),0.1703
2701,Ground subsidence (InSAR),0.1703
2703,Ground subsidence (InSAR),0.1703
2704,Ground subsidence (InSAR),0.3333
2706,Ground subsidence (InSAR),0.2552
2711,Ground subsidence (InSAR),0.1202
2716,Ground subsidence (InSAR),0.1202
2717,Ground subsidence (InSAR),0.1451
2718,Ground subsidence (InSAR),0.1451
2719,Ground subsidence (InSAR),0.1347
2720,Ground subsidence (InSAR),0.1894
2721,Ground subsidence (InSAR),0.1202
2722,Ground subsidence (InSAR),0.1347
2723,Ground subsidence (InSAR),0.1347
2724,Ground subsidence (InSAR),0.1202
2725,Ground subsidence (InSAR),0.1202
2726,Ground subsidence (InSAR),0.2349
2727,Ground subsidence (InSAR),0.1202
2728,Ground subsidence (InSAR),0.2349
2732,Ground subsidence (InSAR),0.1043
2733,Ground subsidence (InSAR),0.1043
2735,Ground subsidence (InSAR),0.1701
2736,Ground subsidence (InSAR),1.0
2737,Ground subsidence (InSAR),1.0
2740,Ground subsidence (InSAR),0.4488
2741,Ground subsidence (InSAR),0.2067
2742,Ground subsidence (InSAR),0.4488
2743,Ground subsidence (InSAR),0.2067
2744,Ground subsidence (InSAR),0.4488
2746,Ground subsidence (InSAR),0.4488
2749,Ground subsidence (InSAR),0.155
2752,Ground subsidence (InSAR),0.155
2754,Ground subsidence (InSAR),0.1894
2755,Ground subsidence (InSAR),0.1894
2756,Ground subsidence (InSAR),0.1894
2759,Ground subsidence (InSAR),0.155
2761,Ground subsidence (InSAR),0.0216
2762,Ground subsidence (InSAR),1.0
2764,Ground subsidence (InSAR),1.0
2766,Ground subsidence (InSAR),0.1451
2768,Ground subsidence (InSAR),1.0
2769,Ground subsidence (InSAR),1.0
2771,Ground subsidence (InSAR),1.0
2772,Ground subsidence (InSAR),0.2349
2788,Ground subsidence (InSAR),0.1111
2790,Ground subsidence (InSAR),0.1111
2793,Ground subsidence (InSAR),0.3275
2796,Ground subsidence (InSAR),0.1111
2797,Ground subsidence (InSAR),0.3275
2801,Ground subsidence (InSAR),0.1894
2802,Ground subsidence (InSAR),0.1111
2804,Ground subsidence (InSAR),0.1894
2806,Ground subsidence (InSAR),0.0162
2807,Ground subsidence (InSAR),0.1111
2808,Ground subsidence (InSAR),0.0162
2817,Ground subsidence (InSAR),0.23
2818,Ground subsidence (InSAR),0.23
2820,Ground subsidence (InSAR),0.23
2821,Ground subsidence (InSAR),0.0912
2822,Ground subsidence (InSAR),0.3275
2823,Ground subsidence (InSAR),0.0793
2824,Ground subsidence (InSAR),0.0793
2826,Ground subsidence (InSAR),0.0793
2828,Ground subsidence (InSAR),0.1111
2831,Ground subsidence (InSAR),0.0749
2834,Ground subsidence (InSAR),0.0912
2836,Ground subsidence (InSAR),0.0749
2838,Ground subsidence (InSAR),0.0912
2840,Ground subsidence (InSAR),0.0912
2842,Ground subsidence (InSAR),0.0912
2844,Ground subsidence (InSAR),0.1076
2847,Ground subsidence (InSAR),0.04
2849,Ground subsidence (InSAR),0.04
2850,Ground subsidence (InSAR),0.04
2852,Ground subsidence (InSAR),0.04
2854,Ground subsidence (InSAR),0.04
2855,Ground subsidence (InSAR),0.155
2856,Ground subsidence (InSAR),0.0759
2857,Ground subsidence (InSAR),0.155
2861,Ground subsidence (InSAR),0.0759
2862,Ground subsidence (InSAR),1.0
2865,Ground subsidence (InSAR),0.0759
2869,Ground subsidence (InSAR),0.0759
2872,Ground subsidence (InSAR),0.0759
2874,Ground subsidence (InSAR),0.1345
2880,Ground subsidence (InSAR),0.1345
2883,Ground subsidence (InSAR),0.039
2886,Ground subsidence (InSAR),0.0671
2888,Ground subsidence (InSAR),0.0671
2889,Ground subsidence (InSAR),0.0671
2892,Ground subsidence (InSAR),0.0671
2894,Ground subsidence (InSAR),0.0671
2897,Ground subsidence (InSAR),0.0671
2899,Ground subsidence (InSAR),0.2485
2901,Ground subsidence (InSAR),0.2485
2906,Ground subsidence (InSAR),0.2277
2908,Ground subsidence (InSAR),0.2277
2911,Ground subsidence (InSAR),0.1353
2912,Ground subsidence (InSAR),0.255
2913,Ground subsidence (InSAR),0.0793
2914,Ground subsidence (InSAR),0.2282
2915,Ground subsidence (InSAR),0.2282
2916,Ground subsidence (InSAR),0.0793
2917,Ground subsidence (InSAR),0.2282
2918,Ground subsidence (InSAR),0.2282
2920,Ground subsidence (InSAR),0.1353
2922,Ground subsidence (InSAR),0.2282
2924,Ground subsidence (InSAR),0.046
2925,Ground subsidence (InSAR),0.1829
2927,Ground subsidence (InSAR),0.3672
2928,Ground subsidence (InSAR),0.0823
2929,Ground subsidence (InSAR),0.2052
2931,Ground subsidence (InSAR),0.04
2935,Ground subsidence (InSAR),0.2052
2936,Ground subsidence (InSAR),0.04
2938,Ground subsidence (InSAR),0.04
2940,Ground subsidence (InSAR),0.04
2942,Ground subsidence (InSAR),0.04
2944,Ground subsidence (InSAR),0.1814
2945,Ground subsidence (InSAR),0.04
2947,Ground subsidence (InSAR),0.221
2949,Ground subsidence (InSAR),0.221
2950,Ground subsidence (InSAR),0.221
2952,Ground subsidence (InSAR),0.221
2954,Ground subsidence (InSAR),0.0618
2955,Ground subsidence (InSAR),0.0758
2959,Ground subsidence (InSAR),0.1353
2961,Ground subsidence (InSAR),0.1594
2962,Ground subsidence (InSAR),0.1345
2965,Ground subsidence (InSAR),0.039
2968,Ground subsidence (InSAR),0.039
2970,Ground subsidence (InSAR),0.039
2972,Ground subsidence (InSAR),0.039
2973,Ground subsidence (InSAR),0.039
2974,Ground subsidence (InSAR),0.0671
2975,Ground subsidence (InSAR),0.0671
2978,Ground subsidence (InSAR),0.1801
2979,Ground subsidence (InSAR),0.0274
2980,Ground subsidence (InSAR),0.1801
2981,Ground subsidence (InSAR),0.0274
2984,Ground subsidence (InSAR),0.0274
2987,Ground subsidence (InSAR),0.0274
2988,Ground subsidence (InSAR),1.0
2990,Ground subsidence (InSAR),0.0274
2991,Ground subsidence (InSAR),1.0
2992,Ground subsidence (InSAR),0.0274
2994,Ground subsidence (InSAR),0.2349
2995,Ground subsidence (InSAR),0.067
2996,Ground subsidence (InSAR),0.2349
2997,Ground subsidence (InSAR),0.2349
2998,Ground subsidence (InSAR),0.2002
2999,Ground subsidence (InSAR),0.1043
3000,Ground subsidence (InSAR),0.2002
3001,Ground subsidence (InSAR),0.1043
3002,Ground subsidence (InSAR),0.1043
3003,Ground subsidence (InSAR),0.2002
3005,Ground subsidence (InSAR),0.1353
3006,Ground subsidence (InSAR),0.2002
3007,Ground subsidence (InSAR),0.3303
3008,Ground subsidence (InSAR),0.1353
3010,Ground subsidence (InSAR),0.2002
3011,Ground subsidence (InSAR),0.2002
3012,Ground subsidence (InSAR),0.3303
3014,Ground subsidence (InSAR),0.1353
3016,Ground subsidence (InSAR),0.3303
3017,Ground subsidence (InSAR),0.1353
3018,Ground subsidence (InSAR),0.1971
3020,Ground subsidence (InSAR),0.1159
3021,Ground subsidence (InSAR),0.1971
3023,Ground subsidence (InSAR),0.1971
3025,Ground subsidence (InSAR),0.1971
3027,Ground subsidence (InSAR),0.2002
3028,Ground subsidence (InSAR),0.3303
3031,Ground subsidence (InSAR),0.3303
3032,Ground subsidence (InSAR),0.2002
3033,Ground subsidence (InSAR),0.2002
3034,Ground subsidence (InSAR),0.0794
3035,Ground subsidence (InSAR),0.2734
3036,Ground subsidence (InSAR),0.1703
3037,Ground subsidence (InSAR),0.2734
3038,Ground subsidence (InSAR),0.0794
3039,Ground subsidence (InSAR),0.3308
3044,Ground subsidence (InSAR),0.8206
3047,Ground subsidence (InSAR),0.2296
3050,Ground subsidence (InSAR),1.0
3051,Ground subsidence (InSAR),1.0
3053,Ground subsidence (InSAR),1.0
3055,Ground subsidence (InSAR),0.3449
3057,Ground subsidence (InSAR),1.0
3058,Ground subsidence (InSAR),0.3449
3061,Ground subsidence (InSAR),0.3061
3063,Ground subsidence (InSAR),0.3061
3064,Ground subsidence (InSAR),0.9916
3067,Ground subsidence (InSAR),0.9916
3069,Ground subsidence (InSAR),0.3028
3070,Ground subsidence (InSAR),0.3028
3074,Ground subsidence (InSAR),0.1894
3078,Ground subsidence (InSAR),0.1894
3079,Ground subsidence (InSAR),0.8636
3081,Ground subsidence (InSAR),0.8598
3094,Ground subsidence (InSAR),0.105
3096,Ground subsidence (InSAR),0.105
3098,Ground subsidence (InSAR),0.105
3101,Ground subsidence (InSAR),0.105
3102,Ground subsidence (InSAR),0.2969
3104,Ground subsidence (InSAR),0.2969
3122,Ground subsidence (InSAR),1.0
3124,Ground subsidence (InSAR),1.0
3127,Ground subsidence (InSAR),1.0
3141,Ground subsidence (InSAR),0.1306
3142,Ground subsidence (InSAR),0.1306
3144,Ground subsidence (InSAR),0.1306
3147,Ground subsidence (InSAR),0.1306
3155,Ground subsidence (InSAR),1.0
3160,Ground subsidence (InSAR),1.0
3162,Ground subsidence (InSAR),0.5654
3163,Ground subsidence (InSAR),1.0
3165,Ground subsidence (InSAR),0.5654
3166,Ground subsidence (InSAR),1.0
3169,Ground subsidence (InSAR),1.0
3172,Ground subsidence (InSAR),0.9611
3173,Ground subsidence (InSAR),0.155
3175,Ground subsidence (InSAR),0.155
3181,Ground subsidence (InSAR),0.0758
3182,Ground subsidence (InSAR),0.2362
3183,Ground subsidence (InSAR),0.0758
3184,Ground subsidence (InSAR),0.2362
3186,Ground subsidence (InSAR),0.155
3189,Ground subsidence (InSAR),0.155
3192,Ground subsidence (InSAR),0.155
