X,Y,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,NSEARCH01_EN,NSEARCH01_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE
12705188.8509291,2572351.5287311,82,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1693387,BLK 1 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1693387,BLK 1 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840676.3,831718,22.50571352,114.13265354,2025/07/30 11:44:47+00
12702390.2624605,2554032.2422524,83,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1349222,BLK 1 SERENE GARDEN 77 TSING KING RD TSING YI,1349222,BLK 1 SERENE GARDEN 77 TSING KING RD TSING YI,TOW,TOW,1,1,823832.6,829123.5,22.3535984,114.10751354,2025/07/30 11:44:47+00
12703192.3211282,2556541.69188601,84,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2049623,BLK 1 TSUEN KAM CENTRE 342 CASTLE PEAK RD TSUEN WAN TSUEN WAN,2049623,BLK 1 TSUEN KAM CENTRE 342 CASTLE PEAK RD TSUEN WAN TSUEN WAN,TOW,TOW,1,1,826140.8,829866.6,22.37444527,114.11471813,2025/07/30 11:44:47+00
12713095.5900593,2558138.27775084,85,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1486484,BLK 10 CITY ONE SHATIN 1 TAK KEI ST SHA TIN,1486484,BLK 10 CITY ONE SHATIN 1 TAK KEI ST SHA TIN,TOW,TOW,1,1,827608.3,839028.5,22.3877081,114.20368108,2025/07/30 11:44:47+00
12705258.8476294,2572360.36320841,86,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1695527,BLK 10 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1695527,BLK 10 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840684.4,831782.7,22.50578715,114.1332825,2025/07/30 11:44:47+00
12713076.1229969,2558085.87736961,87,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1488994,BLK 11 CITY ONE SHATIN 2 TAK LEE ST SHA TIN,1488994,BLK 11 CITY ONE SHATIN 2 TAK LEE ST SHA TIN,TOW,TOW,1,1,827560.1,839010.5,22.38727241,114.2035062,2025/07/30 11:44:47+00
12705262.1999633,2572365.80483415,88,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1699826,BLK 11 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1699826,BLK 11 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840689.4,831785.8,22.50583201,114.13331266,2025/07/30 11:44:47+00
12713003.2768021,2558157.53784787,89,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1489421,BLK 12 CITY ONE SHATIN 4 TAK LEE ST SHA TIN,1489421,BLK 12 CITY ONE SHATIN 4 TAK LEE ST SHA TIN,TOW,TOW,1,1,827626,838943.1,22.38786763,114.20285114,2025/07/30 11:44:47+00
12705266.7422704,2572371.68206056,90,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1699857,BLK 12 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1699857,BLK 12 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840694.8,831790,22.50588078,114.13335331,2025/07/30 11:44:47+00
12712904.698506,2558206.47967449,91,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1510547,BLK 13 CITY ONE SHATIN 1 PAK LEE ST SHA TIN,1510547,BLK 13 CITY ONE SHATIN 1 PAK LEE ST SHA TIN,TOW,TOW,109,109,827671,838851.9,22.38827393,114.2019662,2025/07/30 11:44:47+00
12712865.0193444,2558165.82419802,92,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1479266,BLK 14 CITY ONE SHATIN 3 PAK LEE ST SHA TIN,1479266,BLK 14 CITY ONE SHATIN 3 PAK LEE ST SHA TIN,TOW,TOW,109,109,827633.6,838815.2,22.38793617,114.20161,2025/07/30 11:44:47+00
12705225.2140958,2572313.23741849,93,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1699877,BLK 14 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1699877,BLK 14 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840641.1,831751.6,22.50539585,114.13297954,2025/07/30 11:44:47+00
12705230.9494773,2572308.77779286,94,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1699894,BLK 15 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1699894,BLK 15 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840637,831756.9,22.50535913,114.13303136,2025/07/30 11:44:47+00
12705240.1492177,2572296.48468515,95,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1663301,BLK 16 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1663301,BLK 16 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840625.7,831765.4,22.50525742,114.1331145,2025/07/30 11:44:47+00
12705246.858048,2572292.89584396,96,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678329,BLK 17 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678329,BLK 17 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840622.4,831771.6,22.50522711,114.13317456,2025/07/30 11:44:47+00
12705256.3801959,2572288.00207589,97,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678340,BLK 18 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678340,BLK 18 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840617.9,831780.4,22.50518663,114.13325994,2025/07/30 11:44:47+00
12705263.1972094,2572284.41326154,98,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678347,BLK 19 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678347,BLK 19 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840614.6,831786.7,22.50515676,114.13332137,2025/07/30 11:44:47+00
12705195.0190315,2572347.28686194,99,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1693555,BLK 2 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1693555,BLK 2 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840672.4,831723.7,22.50567866,114.13270863,2025/07/30 11:44:47+00
12702442.2441557,2554034.98362041,100,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1349697,BLK 2 SERENE GARDEN 77 TSING KING RD TSING YI,1349697,BLK 2 SERENE GARDEN 77 TSING KING RD TSING YI,TOW,TOW,1,1,823835.1,829171.6,22.35362114,114.10798044,2025/07/30 11:44:47+00
12703244.3241564,2556511.38286653,101,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,644460,BLK 2 TSUEN KAM CENTRE 328 CASTLE PEAK RD TSUEN WAN TSUEN WAN,644460,BLK 2 TSUEN KAM CENTRE 328 CASTLE PEAK RD TSUEN WAN TSUEN WAN,TOW,TOW,1,1,826112.9,829914.7,22.37419372,114.11518582,2025/07/30 11:44:47+00
12705272.9357279,2572279.51954967,102,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678489,BLK 20 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678489,BLK 20 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840610.1,831795.7,22.50511632,114.13340819,2025/07/30 11:44:47+00
12705279.3199744,2572275.93060417,103,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678732,BLK 21 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678732,BLK 21 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840606.8,831801.6,22.50508688,114.13346573,2025/07/30 11:44:47+00
12705289.0585457,2572270.81926065,104,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678739,BLK 22 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678739,BLK 22 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840602.1,831810.6,22.50504444,114.13355386,2025/07/30 11:44:47+00
12705295.8755453,2572267.23043647,105,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678982,BLK 23 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1678982,BLK 23 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840598.8,831816.9,22.5050146,114.13361464,2025/07/30 11:44:47+00
12705305.2895056,2572262.22780399,106,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1679883,BLK 24 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1679883,BLK 24 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840594.2,831825.6,22.50497244,114.13369967,2025/07/30 11:44:47+00
12705311.9983083,2572258.63894362,107,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1686818,BLK 25 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1686818,BLK 25 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840590.9,831831.8,22.5049429,114.13376001,2025/07/30 11:44:47+00
12705321.5204178,2572253.74514793,108,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1679966,BLK 26 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1679966,BLK 26 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840586.4,831840.6,22.50490268,114.13384503,2025/07/30 11:44:47+00
12705328.3373725,2572250.26512614,109,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1679995,BLK 27 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1679995,BLK 27 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840583.2,831846.9,22.5048732,114.13390601,2025/07/30 11:44:47+00
12705355.7057309,2572263.22165294,110,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1687967,BLK 28 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1687967,BLK 28 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840595.1,831872.2,22.50498125,114.13415247,2025/07/30 11:44:47+00
12705346.7247303,2572267.5715651,111,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1687976,BLK 29 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1687976,BLK 29 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840599.1,831863.9,22.50501703,114.1340719,2025/07/30 11:44:47+00
12705200.8621133,2572344.56827409,112,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1693686,BLK 3 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1693686,BLK 3 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840669.9,831729.1,22.50565595,114.13276138,2025/07/30 11:44:47+00
12702470.9688405,2554084.99687879,113,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1350038,BLK 3 SERENE GARDEN 77 TSING KING RD TSING YI,1350038,BLK 3 SERENE GARDEN 77 TSING KING RD TSING YI,TOW,TOW,1,1,823881.1,829198.2,22.35403635,114.10823863,2025/07/30 11:44:47+00
12705337.9575344,2572280.95295938,114,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1687989,BLK 30 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1687989,BLK 30 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840611.4,831855.8,22.50512798,114.13399303,2025/07/30 11:44:47+00
12705328.9765197,2572285.30286645,115,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688002,BLK 31 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688002,BLK 31 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840615.4,831847.5,22.50516403,114.13391185,2025/07/30 11:44:47+00
12705315.7750909,2572293.13354746,116,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688015,BLK 32 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688015,BLK 32 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840622.6,831835.3,22.50522891,114.13379337,2025/07/30 11:44:47+00
12705306.5776836,2572297.4833829,117,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688022,BLK 33 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688022,BLK 33 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840626.6,831826.8,22.50526572,114.13371132,2025/07/30 11:44:47+00
12705294.3501341,2572304.66145952,118,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688030,BLK 34 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688030,BLK 34 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840633.2,831815.5,22.50532444,114.13360072,2025/07/30 11:44:47+00
12705285.3691267,2572308.90253644,119,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688039,BLK 35 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688039,BLK 35 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840637.1,831807.2,22.50536015,114.1335205,2025/07/30 11:44:47+00
12705273.1415912,2572315.97178963,120,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688048,BLK 36 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688048,BLK 36 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840643.6,831795.9,22.50541898,114.13341073,2025/07/30 11:44:47+00
12705264.2687941,2572320.10407689,121,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688090,BLK 37 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688090,BLK 37 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840647.4,831787.7,22.5054527,114.13333113,2025/07/30 11:44:47+00
12705287.3086627,2572336.32388546,122,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688101,BLK 38 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688101,BLK 38 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840662.3,831809,22.5055879,114.13353769,2025/07/30 11:44:47+00
12705290.6598124,2572345.90038277,123,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1688220,BLK 39 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1688220,BLK 39 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840671.1,831812.1,22.50566706,114.13356832,2025/07/30 11:44:47+00
12713024.2663229,2558263.10357258,124,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1488513,BLK 4 CITY ONE SHATIN 8 TAK KEI ST SHA TIN,1488513,BLK 4 CITY ONE SHATIN 8 TAK KEI ST SHA TIN,TOW,TOW,109,109,827723.1,838962.5,22.38874446,114.20304006,2025/07/30 11:44:47+00
12705206.9220515,2572340.21755745,125,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1693918,BLK 4 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1693918,BLK 4 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840665.9,831734.7,22.50562,114.13281611,2025/07/30 11:44:47+00
12712981.4584951,2558261.37145558,126,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1511289,BLK 5 CITY ONE SHATIN 10 TAK KEI ST SHA TIN,1511289,BLK 5 CITY ONE SHATIN 10 TAK KEI ST SHA TIN,TOW,TOW,110,110,827721.5,838922.9,22.38872985,114.20265557,2025/07/30 11:44:47+00
12705236.6775175,2572329.56268749,127,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1694120,BLK 5 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1694120,BLK 5 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840656.1,831762.2,22.50553108,114.13308258,2025/07/30 11:44:47+00
12710699.2118154,2550877.02488299,128,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,141344,BLK 6 BEVERLY VILLA 16 LA SALLE RD,141344,BLK 6 BEVERLY VILLA 16 LA SALLE RD,TOW,TOW,1,1,820927.9,836811.9,22.32738205,114.1821538,2025/07/30 11:44:47+00
12712944.3778409,2558247.02643067,129,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1488654,BLK 6 CITY ONE SHATIN 12 TAK KEI ST SHA TIN,1488654,BLK 6 CITY ONE SHATIN 12 TAK KEI ST SHA TIN,TOW,TOW,109,109,827708.3,838888.6,22.38861109,114.20232265,2025/07/30 11:44:47+00
12705241.2198692,2572335.22228288,130,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1694529,BLK 6 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1694529,BLK 6 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840661.3,831766.4,22.50557872,114.1331238,2025/07/30 11:44:47+00
12705244.5722239,2572340.55509135,131,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1695207,BLK 7 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1695207,BLK 7 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840666.2,831769.5,22.50562316,114.13315405,2025/07/30 11:44:47+00
12705249.0063591,2572346.3234693,132,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1695254,BLK 8 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1695254,BLK 8 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840671.5,831773.6,22.50567067,114.13319369,2025/07/30 11:44:47+00
12710808.4530931,2550881.91105101,133,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,141567,BLK 9 BEVERLY VILLA 16 LA SALLE RD,141567,BLK 9 BEVERLY VILLA 16 LA SALLE RD,TOW,TOW,1,1,820932.4,836913,22.32742277,114.18313459,2025/07/30 11:44:47+00
12713058.1942744,2558175.2498995,134,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1510758,BLK 9 CITY ONE SHATIN 3 TAK KEI ST SHA TIN,1510758,BLK 9 CITY ONE SHATIN 3 TAK KEI ST SHA TIN,TOW,TOW,1,1,827642.3,838993.9,22.3880152,114.2033446,2025/07/30 11:44:47+00
12705254.1971375,2572354.48595208,135,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1695522,BLK 9 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,1695522,BLK 9 ON KWOK VILLA OFF JOCKEY CLUB RD SHEUNG SHUI,TOW,TOW,1,1,840679,831778.4,22.50573816,114.13324034,2025/07/30 11:44:47+00
